device_id,heartbeat_ts,mv_in,ma_in
8,2025-05-21 23:53:04.120000 UTC,34000,300
8,2025-05-21 23:53:34.123000 UTC,32000,300
8,2025-05-21 23:54:04.119000 UTC,36000,200
8,2025-05-21 23:54:34.229000 UTC,34000,300
8,2025-05-21 23:55:04.234000 UTC,34000,300
8,2025-05-21 23:55:34.239000 UTC,32000,300
8,2025-05-21 23:56:04.339000 UTC,34000,300
8,2025-05-21 23:56:34.342000 UTC,32000,300
8,2025-05-21 23:57:04.351000 UTC,34000,200
8,2025-05-21 23:57:34.458000 UTC,34000,200
8,2025-05-21 23:58:04.470000 UTC,34000,200
8,2025-05-21 23:58:34.460000 UTC,34000,200
8,2025-05-21 23:59:04.474000 UTC,34000,200
8,2025-05-21 23:59:34.569000 UTC,34000,200
8,2025-05-22 00:00:04.579000 UTC,34000,200
8,2025-05-22 00:00:34.577000 UTC,34000,200
8,2025-05-22 00:01:04.680000 UTC,34000,200
8,2025-05-22 00:01:34.686000 UTC,34000,200
8,2025-05-22 00:02:04.690000 UTC,34000,200
8,2025-05-22 00:02:34.800000 UTC,34000,200
8,2025-05-22 00:03:04.810000 UTC,34000,200
8,2025-05-22 00:03:34.801000 UTC,36000,200
8,2025-05-22 00:04:04.910000 UTC,34000,200
8,2025-05-22 00:04:34.911000 UTC,34000,200
8,2025-05-22 00:05:04.936000 UTC,34000,200
8,2025-05-22 00:05:34.926000 UTC,34000,200
8,2025-05-22 00:06:05.032000 UTC,34000,200
8,2025-05-22 00:06:35.040000 UTC,34000,200
8,2025-05-22 00:07:05.039000 UTC,34000,200
8,2025-05-22 00:07:35.145000 UTC,34000,200
8,2025-05-22 00:08:05.148000 UTC,34000,200
8,2025-05-22 00:08:35.152000 UTC,34000,200
8,2025-05-22 00:09:05.260000 UTC,34000,200
8,2025-05-22 00:09:35.272000 UTC,34000,200
8,2025-05-22 00:10:05.264000 UTC,34000,200
8,2025-05-22 00:10:35.267000 UTC,32000,200
8,2025-05-22 00:11:05.375000 UTC,32000,200
8,2025-05-22 00:11:35.382000 UTC,34000,200
8,2025-05-22 00:12:05.383000 UTC,32000,200
8,2025-05-22 00:12:35.489000 UTC,34000,200
8,2025-05-22 00:13:05.488000 UTC,34000,200
8,2025-05-22 00:13:35.496000 UTC,32000,200
8,2025-05-22 00:14:05.604000 UTC,34000,200
8,2025-05-22 00:14:35.606000 UTC,34000,200
8,2025-05-22 00:15:05.609000 UTC,34000,200
8,2025-05-22 00:15:35.612000 UTC,32000,200
8,2025-05-22 00:16:05.717000 UTC,32000,200
8,2025-05-22 00:16:35.718000 UTC,32000,200
8,2025-05-22 00:17:05.724000 UTC,34000,200
8,2025-05-22 00:17:35.830000 UTC,34000,200
8,2025-05-22 00:18:05.834000 UTC,34000,200
8,2025-05-22 00:18:35.836000 UTC,34000,200
8,2025-05-22 00:19:05.947000 UTC,32000,200
8,2025-05-22 00:19:35.948000 UTC,32000,200
8,2025-05-22 00:20:05.951000 UTC,32000,200
8,2025-05-22 00:20:35.956000 UTC,32000,200
8,2025-05-22 00:21:06.061000 UTC,32000,200
8,2025-05-22 00:21:36.063000 UTC,32000,200
8,2025-05-22 00:22:06.072000 UTC,34000,200
8,2025-05-22 00:22:36.179000 UTC,34000,100
8,2025-05-22 00:23:06.176000 UTC,34000,100
8,2025-05-22 00:23:36.184000 UTC,34000,100
8,2025-05-22 00:24:06.286000 UTC,34000,100
8,2025-05-22 00:24:36.286000 UTC,32000,100
8,2025-05-22 00:25:06.298000 UTC,34000,100
8,2025-05-22 00:25:36.298000 UTC,32000,200
8,2025-05-22 00:26:06.411000 UTC,32000,100
8,2025-05-22 00:26:36.410000 UTC,34000,100
8,2025-05-22 00:27:06.510000 UTC,32000,100
8,2025-05-22 00:27:36.520000 UTC,32000,100
8,2025-05-22 00:28:06.520000 UTC,32000,100
8,2025-05-22 00:28:36.523000 UTC,32000,100
8,2025-05-22 00:29:06.531000 UTC,24000,200
8,2025-05-22 00:29:36.633000 UTC,32000,100
8,2025-05-22 00:30:06.637000 UTC,32000,100
8,2025-05-22 00:30:36.641000 UTC,30000,100
8,2025-05-22 00:31:06.747000 UTC,32000,100
8,2025-05-22 00:31:36.755000 UTC,32000,100
8,2025-05-22 00:32:06.757000 UTC,32000,100
8,2025-05-22 00:32:36.866000 UTC,32000,100
8,2025-05-22 00:33:06.869000 UTC,32000,100
8,2025-05-22 00:33:36.871000 UTC,32000,100
8,2025-05-22 00:34:06.879000 UTC,22000,100
8,2025-05-22 00:34:37.006000 UTC,18000,100
8,2025-05-22 00:35:06.984000 UTC,14000,100
8,2025-05-22 00:35:36.988000 UTC,14000,100
8,2025-05-22 00:36:07.095000 UTC,14000,100
8,2025-05-22 00:36:37.198000 UTC,14000,100
8,2025-05-22 00:37:07.102000 UTC,14000,100
8,2025-05-22 00:37:37.109000 UTC,14000,100
8,2025-05-22 00:38:07.209000 UTC,14000,100
8,2025-05-22 00:38:37.216000 UTC,14000,100
8,2025-05-22 00:39:07.222000 UTC,14000,100
8,2025-05-22 00:39:37.323000 UTC,14000,100
8,2025-05-22 00:40:07.330000 UTC,14000,100
8,2025-05-22 00:40:37.331000 UTC,14000,100
8,2025-05-22 00:41:07.336000 UTC,14000,100
8,2025-05-22 00:41:37.439000 UTC,14000,100
8,2025-05-22 00:42:07.442000 UTC,14000,100
8,2025-05-22 00:42:37.450000 UTC,14000,100
8,2025-05-22 00:43:07.552000 UTC,14000,100
8,2025-05-22 00:43:37.558000 UTC,14000,100
8,2025-05-22 00:44:07.560000 UTC,14000,100
8,2025-05-22 00:44:37.667000 UTC,14000,100
8,2025-05-22 00:45:07.669000 UTC,14000,100
8,2025-05-22 00:45:37.673000 UTC,14000,100
8,2025-05-22 00:46:07.784000 UTC,14000,100
8,2025-05-22 00:46:37.783000 UTC,14000,0
8,2025-05-22 00:47:07.792000 UTC,14000,0
8,2025-05-22 00:47:37.790000 UTC,14000,0
8,2025-05-22 00:48:07.897000 UTC,14000,0
8,2025-05-22 00:48:37.904000 UTC,14000,0
8,2025-05-22 00:49:07.906000 UTC,14000,0
8,2025-05-22 00:49:38.013000 UTC,14000,0
8,2025-05-22 00:50:08.013000 UTC,14000,0
8,2025-05-22 00:50:38.017000 UTC,14000,0
8,2025-05-22 00:51:08.125000 UTC,14000,0
8,2025-05-22 00:51:38.126000 UTC,14000,0
8,2025-05-22 00:52:08.130000 UTC,14000,0
8,2025-05-22 00:52:38.135000 UTC,14000,0
8,2025-05-22 00:53:08.244000 UTC,14000,0
8,2025-05-22 00:53:38.248000 UTC,14000,0
8,2025-05-22 00:54:08.250000 UTC,14000,0
8,2025-05-22 00:54:38.353000 UTC,14000,0
8,2025-05-22 00:55:08.357000 UTC,14000,0
8,2025-05-22 00:55:38.364000 UTC,14000,0
8,2025-05-22 00:56:08.364000 UTC,14000,0
8,2025-05-22 00:56:38.470000 UTC,14000,0
8,2025-05-22 00:57:08.474000 UTC,14000,0
8,2025-05-22 00:57:38.478000 UTC,14000,0
8,2025-05-22 00:58:08.583000 UTC,14000,0
8,2025-05-22 00:58:38.591000 UTC,14000,0
8,2025-05-22 00:59:08.591000 UTC,14000,0
8,2025-05-22 00:59:38.697000 UTC,14000,0
8,2025-05-22 01:00:08.704000 UTC,14000,0
8,2025-05-22 01:00:41.166000 UTC,14000,0
8,2025-05-22 01:00:41.675000 UTC,14000,0
8,2025-05-22 01:00:42.191000 UTC,14000,0
8,2025-05-22 01:01:08.708000 UTC,14000,0
8,2025-05-22 01:01:38.811000 UTC,14000,0
8,2025-05-22 01:02:08.818000 UTC,14000,0
8,2025-05-22 01:02:38.821000 UTC,14000,0
8,2025-05-22 01:03:08.928000 UTC,14000,0
8,2025-05-22 01:03:38.931000 UTC,14000,0
8,2025-05-22 01:04:09.043000 UTC,14000,0
8,2025-05-22 01:04:39.038000 UTC,14000,0
8,2025-05-22 01:05:09.045000 UTC,14000,0
8,2025-05-22 01:05:39.053000 UTC,14000,0
8,2025-05-22 01:06:09.059000 UTC,14000,0
8,2025-05-22 01:06:39.159000 UTC,14000,0
8,2025-05-22 01:07:09.171000 UTC,14000,0
8,2025-05-22 01:07:39.169000 UTC,14000,0
8,2025-05-22 01:08:09.283000 UTC,14000,0
8,2025-05-22 01:08:39.285000 UTC,14000,0
8,2025-05-22 01:09:09.285000 UTC,14000,0
8,2025-05-22 01:09:39.389000 UTC,14000,0
8,2025-05-22 01:10:09.400000 UTC,14000,0
8,2025-05-22 01:10:39.400000 UTC,14000,0
8,2025-05-22 01:11:09.498000 UTC,14000,0
8,2025-05-22 01:11:39.509000 UTC,14000,0
8,2025-05-22 01:12:09.503000 UTC,14000,0
8,2025-05-22 01:12:39.514000 UTC,14000,0
8,2025-05-22 01:13:09.616000 UTC,14000,0
8,2025-05-22 01:13:39.625000 UTC,14000,0
8,2025-05-22 01:14:09.633000 UTC,14000,0
8,2025-05-22 01:14:39.729000 UTC,14000,0
8,2025-05-22 01:15:09.732000 UTC,14000,0
8,2025-05-22 01:15:39.740000 UTC,14000,0
8,2025-05-22 01:16:09.845000 UTC,14000,0
8,2025-05-22 01:16:39.850000 UTC,14000,0
8,2025-05-22 01:17:09.855000 UTC,14000,0
8,2025-05-22 01:17:39.956000 UTC,14000,0
8,2025-05-22 01:18:09.965000 UTC,14000,0
8,2025-05-22 01:18:39.971000 UTC,14000,0
8,2025-05-22 01:19:09.973000 UTC,14000,0
8,2025-05-22 01:19:40.076000 UTC,14000,0
8,2025-05-22 01:20:10.258000 UTC,14000,0
8,2025-05-22 01:20:40.080000 UTC,14000,0
8,2025-05-22 01:21:10.201000 UTC,14000,0
8,2025-05-22 01:21:40.195000 UTC,14000,0
8,2025-05-22 01:22:10.197000 UTC,14000,0
8,2025-05-22 01:22:40.303000 UTC,24000,0
8,2025-05-22 01:23:10.307000 UTC,24000,0
8,2025-05-22 01:23:40.308000 UTC,26000,0
8,2025-05-22 01:24:10.310000 UTC,20000,0
8,2025-05-22 01:24:40.417000 UTC,0,0
8,2025-05-22 01:25:10.420000 UTC,30000,0
8,2025-05-22 01:25:40.424000 UTC,30000,0
8,2025-05-22 01:26:10.534000 UTC,28000,0
8,2025-05-22 01:26:40.534000 UTC,0,0
8,2025-05-22 01:27:10.537000 UTC,0,0
8,2025-05-22 01:27:40.644000 UTC,0,0
8,2025-05-22 01:28:10.647000 UTC,26000,0
8,2025-05-22 01:28:40.655000 UTC,24000,0
8,2025-05-22 01:29:10.655000 UTC,0,0
8,2025-05-22 01:29:40.762000 UTC,0,0
8,2025-05-22 01:31:10.875000 UTC,0,0
8,2025-05-22 01:31:40.883000 UTC,0,0
8,2025-05-22 01:32:10.884000 UTC,0,0
8,2025-05-22 01:33:10.988000 UTC,0,0
8,2025-05-22 01:33:40.999000 UTC,0,0
8,2025-05-22 01:34:11.252000 UTC,0,0
8,2025-05-22 01:34:41.109000 UTC,0,0
8,2025-05-22 01:35:11.111000 UTC,0,0
8,2025-05-22 01:36:11.219000 UTC,0,0
8,2025-05-22 11:09:22.091000 UTC,0,0
8,2025-05-22 11:10:22.193000 UTC,0,0
8,2025-05-22 11:10:52.200000 UTC,0,0
8,2025-05-22 11:12:22.306000 UTC,0,0
8,2025-05-22 11:12:52.317000 UTC,0,0
8,2025-05-22 11:13:22.441000 UTC,0,0
8,2025-05-22 11:13:52.424000 UTC,0,0
8,2025-05-22 11:14:52.539000 UTC,0,0
8,2025-05-22 11:16:52.652000 UTC,0,0
8,2025-05-22 11:17:22.656000 UTC,0,0
8,2025-05-22 11:17:52.759000 UTC,0,0
8,2025-05-22 11:18:22.766000 UTC,0,0
8,2025-05-22 11:18:52.768000 UTC,0,0
8,2025-05-22 11:19:52.879000 UTC,0,0
8,2025-05-22 11:20:22.885000 UTC,28000,0
8,2025-05-22 11:20:53.240000 UTC,28000,0
8,2025-05-22 11:21:22.994000 UTC,0,0
8,2025-05-22 11:21:52.993000 UTC,30000,0
8,2025-05-22 11:22:23.106000 UTC,0,0
8,2025-05-22 11:22:53.109000 UTC,0,0
8,2025-05-22 11:23:23.106000 UTC,32000,0
8,2025-05-22 11:23:53.213000 UTC,32000,0
8,2025-05-22 11:24:23.219000 UTC,0,0
8,2025-05-22 11:24:53.222000 UTC,22000,0
8,2025-05-22 11:25:23.331000 UTC,0,0
8,2025-05-22 11:25:53.336000 UTC,32000,0
8,2025-05-22 11:26:23.338000 UTC,32000,0
8,2025-05-22 11:26:53.443000 UTC,32000,0
8,2025-05-22 11:27:23.446000 UTC,34000,0
8,2025-05-22 11:27:53.458000 UTC,34000,0
8,2025-05-22 11:28:23.553000 UTC,0,0
8,2025-05-22 11:28:53.563000 UTC,0,0
8,2025-05-22 11:29:23.567000 UTC,14000,0
8,2025-05-22 11:29:53.668000 UTC,14000,0
8,2025-05-22 11:30:23.675000 UTC,14000,0
8,2025-05-22 11:30:53.679000 UTC,14000,0
8,2025-05-22 11:31:23.785000 UTC,14000,0
8,2025-05-22 11:31:53.788000 UTC,14000,0
8,2025-05-22 11:32:23.785000 UTC,14000,0
8,2025-05-22 11:32:53.893000 UTC,14000,0
8,2025-05-22 11:33:23.892000 UTC,14000,0
8,2025-05-22 11:33:53.899000 UTC,14000,0
8,2025-05-22 11:34:24.008000 UTC,14000,0
8,2025-05-22 11:34:54.008000 UTC,14000,0
8,2025-05-22 11:35:24.015000 UTC,14000,0
8,2025-05-22 11:35:54.117000 UTC,14000,0
8,2025-05-22 11:36:24.118000 UTC,14000,0
8,2025-05-22 11:36:54.127000 UTC,14000,0
8,2025-05-22 11:37:24.231000 UTC,14000,0
8,2025-05-22 11:37:54.247000 UTC,14000,0
8,2025-05-22 11:38:24.240000 UTC,14000,0
8,2025-05-22 11:38:54.346000 UTC,14000,0
8,2025-05-22 11:39:24.351000 UTC,14000,0
8,2025-05-22 11:39:54.585000 UTC,14000,0
8,2025-05-22 11:40:24.462000 UTC,14000,0
8,2025-05-22 11:40:54.464000 UTC,14000,0
8,2025-05-22 11:41:24.470000 UTC,14000,0
8,2025-05-22 11:41:54.575000 UTC,14000,0
8,2025-05-22 11:42:24.600000 UTC,14000,0
8,2025-05-22 11:42:54.694000 UTC,14000,0
8,2025-05-22 11:43:24.688000 UTC,14000,0
8,2025-05-22 11:43:54.692000 UTC,14000,0
8,2025-05-22 11:44:24.795000 UTC,14000,0
8,2025-05-22 11:44:54.807000 UTC,14000,0
8,2025-05-22 11:45:24.803000 UTC,14000,0
8,2025-05-22 11:45:54.912000 UTC,14000,0
8,2025-05-22 11:46:24.912000 UTC,14000,0
8,2025-05-22 11:46:54.916000 UTC,14000,0
8,2025-05-22 11:47:25.022000 UTC,14000,0
8,2025-05-22 11:47:55.025000 UTC,14000,0
8,2025-05-22 11:48:25.030000 UTC,14000,0
8,2025-05-22 11:48:55.136000 UTC,14000,0
8,2025-05-22 11:49:25.139000 UTC,14000,0
8,2025-05-22 11:49:55.142000 UTC,14000,0
8,2025-05-22 11:50:25.246000 UTC,14000,0
8,2025-05-22 11:50:57.096000 UTC,14000,0
8,2025-05-22 11:50:57.609000 UTC,14000,0
8,2025-05-22 11:51:25.256000 UTC,14000,0
8,2025-05-22 11:51:55.363000 UTC,14000,0
8,2025-05-22 11:52:25.365000 UTC,14000,0
8,2025-05-22 11:52:55.370000 UTC,14000,0
8,2025-05-22 11:53:25.486000 UTC,14000,0
8,2025-05-22 11:53:55.490000 UTC,14000,0
8,2025-05-22 11:54:25.484000 UTC,14000,0
8,2025-05-22 11:54:55.591000 UTC,14000,0
8,2025-05-22 11:55:25.697000 UTC,14000,0
8,2025-05-22 11:55:55.603000 UTC,14000,0
8,2025-05-22 11:56:25.706000 UTC,14000,100
8,2025-05-22 11:56:56.732000 UTC,14000,100
8,2025-05-22 11:57:25.712000 UTC,14000,100
8,2025-05-22 11:57:55.825000 UTC,14000,100
8,2025-05-22 11:58:25.832000 UTC,14000,100
8,2025-05-22 11:58:55.926000 UTC,14000,100
8,2025-05-22 11:59:25.934000 UTC,14000,100
8,2025-05-22 11:59:55.934000 UTC,14000,100
8,2025-05-22 12:00:25.939000 UTC,14000,100
8,2025-05-22 12:00:56.044000 UTC,14000,100
8,2025-05-22 12:01:26.044000 UTC,14000,100
8,2025-05-22 12:01:56.049000 UTC,14000,100
8,2025-05-22 12:02:26.155000 UTC,14000,100
8,2025-05-22 12:02:56.159000 UTC,14000,100
8,2025-05-22 12:03:26.265000 UTC,14000,100
8,2025-05-22 12:03:56.272000 UTC,14000,100
8,2025-05-22 12:04:26.275000 UTC,14000,100
8,2025-05-22 12:04:56.391000 UTC,14000,100
8,2025-05-22 12:05:26.385000 UTC,14000,100
8,2025-05-22 12:05:56.388000 UTC,14000,200
8,2025-05-22 12:06:26.497000 UTC,14000,200
8,2025-05-22 12:06:56.499000 UTC,14000,200
8,2025-05-22 12:07:26.503000 UTC,14000,200
8,2025-05-22 12:07:56.610000 UTC,14000,200
8,2025-05-22 12:08:26.614000 UTC,14000,200
8,2025-05-22 12:08:56.617000 UTC,14000,200
8,2025-05-22 12:09:26.723000 UTC,14000,200
8,2025-05-22 12:09:56.723000 UTC,14000,200
8,2025-05-22 12:10:26.733000 UTC,14000,200
8,2025-05-22 12:10:56.833000 UTC,14000,200
8,2025-05-22 12:11:26.837000 UTC,14000,200
8,2025-05-22 12:11:56.835000 UTC,14000,200
8,2025-05-22 12:12:26.946000 UTC,14000,200
8,2025-05-22 12:12:56.951000 UTC,14000,200
8,2025-05-22 12:13:26.948000 UTC,14000,200
8,2025-05-22 12:13:57.164000 UTC,14000,200
8,2025-05-22 12:14:27.175000 UTC,14000,200
8,2025-05-22 12:14:57.083000 UTC,14000,200
8,2025-05-22 12:15:27.175000 UTC,14000,200
8,2025-05-22 12:15:57.173000 UTC,14000,200
8,2025-05-22 12:16:27.182000 UTC,14000,200
8,2025-05-22 12:16:57.280000 UTC,14000,200
8,2025-05-22 12:17:27.285000 UTC,14000,200
8,2025-05-22 12:17:57.292000 UTC,14000,200
8,2025-05-22 12:18:27.430000 UTC,14000,200
8,2025-05-22 12:18:57.400000 UTC,14000,200
8,2025-05-22 12:19:27.519000 UTC,14000,200
8,2025-05-22 12:19:57.507000 UTC,14000,200
8,2025-05-22 12:20:27.514000 UTC,14000,200
8,2025-05-22 12:20:57.620000 UTC,14000,200
8,2025-05-22 12:21:27.622000 UTC,14000,300
8,2025-05-22 12:21:57.646000 UTC,14000,200
8,2025-05-22 12:22:27.733000 UTC,14000,200
8,2025-05-22 12:22:57.750000 UTC,14000,200
8,2025-05-22 12:23:27.737000 UTC,14000,200
8,2025-05-22 12:23:57.848000 UTC,14000,200
8,2025-05-22 12:24:27.849000 UTC,14000,200
8,2025-05-22 12:25:20.793000 UTC,14000,200
8,2025-05-22 12:25:50.912000 UTC,14000,200
8,2025-05-22 12:26:20.911000 UTC,14000,200
8,2025-05-22 12:26:50.915000 UTC,14000,200
8,2025-05-22 12:27:20.908000 UTC,14000,200
8,2025-05-22 12:27:51.016000 UTC,14000,200
8,2025-05-22 12:28:21.027000 UTC,14000,200
8,2025-05-22 12:28:51.023000 UTC,14000,200
8,2025-05-22 12:29:21.136000 UTC,38000,100
8,2025-05-22 12:29:51.145000 UTC,34000,200
8,2025-05-22 12:30:21.137000 UTC,34000,200
8,2025-05-22 12:30:51.258000 UTC,36000,200
8,2025-05-22 12:31:21.358000 UTC,36000,200
8,2025-05-22 12:31:51.250000 UTC,36000,200
8,2025-05-22 12:32:21.356000 UTC,34000,200
8,2025-05-22 12:32:51.362000 UTC,34000,200
8,2025-05-22 12:33:21.363000 UTC,34000,200
8,2025-05-22 12:33:51.368000 UTC,34000,200
8,2025-05-22 12:34:21.474000 UTC,34000,200
8,2025-05-22 12:34:51.478000 UTC,36000,200
8,2025-05-22 12:35:21.502000 UTC,36000,300
8,2025-05-22 12:35:51.601000 UTC,36000,300
8,2025-05-22 12:36:21.687000 UTC,34000,300
8,2025-05-22 12:36:51.596000 UTC,36000,300
8,2025-05-22 12:37:21.718000 UTC,36000,300
8,2025-05-22 12:37:51.703000 UTC,36000,300
8,2025-05-22 12:38:21.716000 UTC,36000,300
8,2025-05-22 12:38:51.848000 UTC,36000,300
8,2025-05-22 12:39:21.819000 UTC,36000,300
8,2025-05-22 12:39:51.820000 UTC,36000,300
8,2025-05-22 12:40:21.931000 UTC,36000,400
8,2025-05-22 12:40:51.930000 UTC,36000,500
8,2025-05-22 12:41:21.933000 UTC,36000,500
8,2025-05-22 12:41:51.939000 UTC,36000,400
8,2025-05-22 12:42:22.045000 UTC,36000,400
8,2025-05-22 12:42:52.058000 UTC,36000,400
8,2025-05-22 12:43:22.051000 UTC,36000,400
8,2025-05-22 12:43:52.166000 UTC,36000,400
8,2025-05-22 12:44:22.164000 UTC,36000,400
8,2025-05-22 12:44:52.164000 UTC,36000,400
8,2025-05-22 12:45:22.276000 UTC,36000,500
8,2025-05-22 12:45:52.273000 UTC,36000,500
8,2025-05-22 12:46:22.279000 UTC,36000,600
8,2025-05-22 12:46:52.386000 UTC,38000,500
8,2025-05-22 12:47:22.387000 UTC,36000,500
8,2025-05-22 12:47:52.388000 UTC,36000,500
8,2025-05-22 12:48:22.497000 UTC,36000,500
8,2025-05-22 12:48:52.501000 UTC,36000,600
8,2025-05-22 12:49:22.506000 UTC,36000,500
8,2025-05-22 12:49:52.636000 UTC,36000,500
8,2025-05-22 12:50:22.626000 UTC,36000,500
8,2025-05-22 12:50:52.640000 UTC,36000,500
8,2025-05-22 12:51:22.723000 UTC,38000,600
8,2025-05-22 12:51:52.830000 UTC,36000,600
8,2025-05-22 12:52:22.855000 UTC,36000,600
8,2025-05-22 12:52:52.842000 UTC,36000,600
8,2025-05-22 12:53:22.841000 UTC,38000,600
8,2025-05-22 12:53:52.858000 UTC,36000,600
8,2025-05-22 12:54:22.952000 UTC,36000,600
8,2025-05-22 12:54:52.972000 UTC,36000,600
8,2025-05-22 12:55:22.973000 UTC,36000,600
8,2025-05-22 12:55:52.961000 UTC,38000,600
8,2025-05-22 12:56:23.068000 UTC,36000,600
8,2025-05-22 12:56:53.072000 UTC,36000,600
8,2025-05-22 12:57:23.076000 UTC,36000,699
8,2025-05-22 12:57:53.283000 UTC,36000,699
8,2025-05-22 12:58:23.182000 UTC,38000,800
8,2025-05-22 12:58:53.193000 UTC,36000,699
8,2025-05-22 12:59:23.295000 UTC,36000,699
8,2025-05-22 12:59:53.323000 UTC,36000,699
8,2025-05-22 13:00:23.299000 UTC,38000,800
8,2025-05-22 13:00:53.408000 UTC,38000,699
8,2025-05-22 13:01:23.412000 UTC,36000,699
8,2025-05-22 13:01:53.420000 UTC,38000,699
8,2025-05-22 13:02:23.518000 UTC,38000,899
8,2025-05-22 13:02:53.530000 UTC,38000,800
8,2025-05-22 13:03:23.532000 UTC,36000,800
8,2025-05-22 13:03:53.640000 UTC,38000,1000
8,2025-05-22 13:04:23.635000 UTC,38000,899
8,2025-05-22 13:04:53.648000 UTC,36000,899
8,2025-05-22 13:05:23.643000 UTC,38000,899
8,2025-05-22 13:05:53.758000 UTC,36000,899
8,2025-05-22 13:06:23.752000 UTC,36000,800
8,2025-05-22 13:06:53.756000 UTC,36000,699
8,2025-05-22 13:07:23.869000 UTC,36000,699
8,2025-05-22 13:07:53.866000 UTC,36000,699
8,2025-05-22 13:08:23.876000 UTC,36000,699
8,2025-05-22 13:08:53.988000 UTC,36000,800
8,2025-05-22 13:09:23.982000 UTC,36000,699
8,2025-05-22 13:09:53.986000 UTC,36000,699
8,2025-05-22 13:10:24.089000 UTC,36000,699
8,2025-05-22 13:10:54.096000 UTC,36000,699
8,2025-05-22 13:11:24.111000 UTC,36000,699
8,2025-05-22 13:11:54.228000 UTC,36000,699
8,2025-05-22 13:12:24.209000 UTC,36000,800
8,2025-05-22 13:12:54.216000 UTC,36000,699
8,2025-05-22 13:13:24.323000 UTC,36000,800
8,2025-05-22 13:13:54.328000 UTC,36000,800
8,2025-05-22 13:14:24.331000 UTC,36000,800
8,2025-05-22 13:14:54.329000 UTC,36000,800
8,2025-05-22 13:15:24.441000 UTC,36000,699
8,2025-05-22 13:15:54.452000 UTC,36000,800
8,2025-05-22 13:16:24.448000 UTC,36000,699
8,2025-05-22 13:16:54.552000 UTC,36000,699
8,2025-05-22 13:17:24.557000 UTC,36000,699
8,2025-05-22 13:17:54.561000 UTC,36000,699
8,2025-05-22 13:18:24.669000 UTC,36000,699
8,2025-05-22 13:18:54.669000 UTC,36000,699
8,2025-05-22 13:19:24.673000 UTC,36000,699
8,2025-05-22 13:19:54.782000 UTC,36000,699
8,2025-05-22 13:20:24.780000 UTC,36000,699
8,2025-05-22 13:20:54.789000 UTC,36000,699
8,2025-05-22 13:21:24.894000 UTC,36000,699
8,2025-05-22 13:21:54.893000 UTC,36000,699
8,2025-05-22 13:22:24.899000 UTC,36000,699
8,2025-05-22 13:22:55.007000 UTC,36000,699
8,2025-05-22 13:23:25.014000 UTC,36000,699
8,2025-05-22 13:23:55.015000 UTC,36000,699
8,2025-05-22 13:24:25.024000 UTC,36000,699
8,2025-05-22 13:24:55.125000 UTC,36000,699
8,2025-05-22 13:25:25.127000 UTC,36000,699
8,2025-05-22 13:25:55.136000 UTC,36000,699
8,2025-05-22 13:26:25.235000 UTC,36000,699
8,2025-05-22 13:26:55.242000 UTC,36000,699
8,2025-05-22 13:27:25.238000 UTC,36000,699
8,2025-05-22 13:27:55.356000 UTC,36000,699
8,2025-05-22 13:28:25.353000 UTC,36000,699
8,2025-05-22 13:28:55.380000 UTC,36000,699
8,2025-05-22 13:29:25.467000 UTC,16000,699
8,2025-05-22 13:29:55.474000 UTC,36000,600
8,2025-05-22 13:30:25.470000 UTC,36000,600
8,2025-05-22 13:30:55.574000 UTC,36000,600
8,2025-05-22 13:31:25.583000 UTC,36000,600
8,2025-05-22 13:31:55.585000 UTC,36000,600
8,2025-05-22 13:32:25.684000 UTC,36000,600
8,2025-05-22 13:32:55.691000 UTC,38000,600
8,2025-05-22 13:33:25.691000 UTC,36000,600
8,2025-05-22 13:33:55.703000 UTC,36000,600
8,2025-05-22 13:34:25.804000 UTC,36000,600
8,2025-05-22 13:34:55.810000 UTC,36000,600
8,2025-05-22 13:35:25.819000 UTC,36000,600
8,2025-05-22 13:35:55.919000 UTC,36000,600
8,2025-05-22 13:36:25.918000 UTC,36000,600
8,2025-05-22 13:36:55.928000 UTC,36000,600
8,2025-05-22 13:37:26.031000 UTC,36000,600
8,2025-05-22 13:37:56.040000 UTC,36000,600
8,2025-05-22 13:38:26.043000 UTC,36000,600
8,2025-05-22 13:38:56.145000 UTC,36000,600
8,2025-05-22 13:39:26.148000 UTC,36000,600
8,2025-05-22 13:39:56.151000 UTC,36000,600
8,2025-05-22 13:40:26.260000 UTC,36000,600
8,2025-05-22 13:40:56.261000 UTC,36000,699
8,2025-05-22 13:41:26.269000 UTC,36000,699
8,2025-05-22 13:41:56.374000 UTC,36000,699
8,2025-05-22 13:42:26.379000 UTC,36000,699
8,2025-05-22 13:42:56.378000 UTC,38000,800
8,2025-05-22 13:43:26.485000 UTC,36000,800
8,2025-05-22 13:43:56.492000 UTC,36000,800
8,2025-05-22 13:44:26.491000 UTC,36000,800
8,2025-05-22 13:44:56.599000 UTC,38000,800
8,2025-05-22 13:45:26.606000 UTC,38000,800
8,2025-05-22 13:45:56.612000 UTC,36000,800
8,2025-05-22 13:46:26.615000 UTC,36000,800
8,2025-05-22 13:46:56.713000 UTC,36000,800
8,2025-05-22 13:47:26.723000 UTC,36000,800
8,2025-05-22 13:47:56.828000 UTC,36000,800
8,2025-05-22 13:48:26.837000 UTC,36000,800
8,2025-05-22 13:48:56.832000 UTC,36000,699
8,2025-05-22 13:49:26.839000 UTC,38000,800
